"","V1"
"AT1G66490.1",0.238651297035003
"AT5G66570.1",0.250929287583802
"AT2G17140.1",0.174308226552998
"AT4G14630.1",-0.194314352581485
"AT5G13890.1",-0.223901827267226
"AT3G20400.1",-0.159866639873495
"AT1G19485.2",-0.299549454121932
"AT2G34860.1",-0.0859076454350075
